PROJECTNAME,TRIP_CODE,STATION,LONGITUDE,LATITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SAMPLETYPE
NRS,NSI20161019,North Stradbroke,153.562,-27.345,2016-10-20 09:40:00,13.02007,FPZ
NRS,NSI20170117,North Stradbroke,153.562,-27.345,2017-01-17 10:30:00,12.67287,FPZ
NRS,NSI20170927,North Stradbroke,153.562,-27.345,2017-09-27 10:40:00,16.08703,FPZ
NRS,NSI20190322,North Stradbroke,153.562,-27.345,2019-03-22 10:50:00,16.11918,FPZ
NRS,NSI20191024,North Stradbroke,153.562,-27.345,2019-10-24 10:20:00,11.15547,FPZ
NRS,NSI20191220,North Stradbroke,153.562,-27.345,2019-12-20 10:20:00,9.78595,FPZ
NRS,NSI20200122,North Stradbroke,153.562,-27.345,2020-01-22 10:35:00,22.25308,FPZ
NRS,NSI20090527,North Stradbroke,153.562,-27.345,2009-05-27 12:03:00,11.05903,Z
NRS,NSI20100618,North Stradbroke,153.562,-27.345,2010-06-18 12:30:00,21.73871,PZ
NRS,NSI20100916,North Stradbroke,153.562,-27.345,2010-09-16 12:45:00,13.5023,PZ
NRS,NSI20180913,North Stradbroke,153.562,-27.345,2018-09-13 10:20:00,20.56851,FPZ
NRS,NSI20090318,North Stradbroke,153.562,-27.345,2009-03-18 10:30:00,10.95615,Z
NRS,NSI20140306,North Stradbroke,153.562,-27.345,2014-03-06 10:15:00,23.1468,PZ
NRS,PH420020318,Port Hacking 4,151.21815,-34.11758,2002-03-18 00:00:00,,Z
NRS,PH420020426,Port Hacking 4,151.21815,-34.11758,2002-04-26 00:00:00,,Z
NRS,PH420030211,Port Hacking 4,151.21815,-34.11758,2003-02-11 00:00:00,,Z
NRS,PH420040211,Port Hacking 4,151.21815,-34.11758,2004-02-11 00:00:00,,Z
NRS,PH420040524,Port Hacking 4,151.21815,-34.11758,2004-05-24 00:00:00,,Z
NRS,PH420041027,Port Hacking 4,151.21815,-34.11758,2004-10-27 00:00:00,,Z
NRS,PH420050225,Port Hacking 4,151.21815,-34.11758,2005-02-25 00:00:00,,Z
NRS,PH420051115,Port Hacking 4,151.21815,-34.11758,2005-11-15 00:00:00,,Z
NRS,PH420060130,Port Hacking 4,151.21815,-34.11758,2006-01-30 00:00:00,,Z
NRS,PH420070723,Port Hacking 4,151.21815,-34.11758,2007-07-23 00:00:00,,Z
NRS,PH420080924,Port Hacking 4,151.21815,-34.11758,2008-09-24 00:00:00,,Z
NRS,PH420081017,Port Hacking 4,151.21815,-34.11758,2008-10-17 00:00:00,,Z
NRS,PH420081202,Port Hacking 4,151.21815,-34.11758,2008-12-02 00:00:00,,Z
NRS,PHB20090223,Port Hacking,151.22667,-34.11923,2009-02-24 09:27:00,140.08416,PZ
NRS,PHB20091011,Port Hacking,151.22667,-34.11923,2009-10-12 09:28:00,93.34464,PZZ
NRS,PHB20110829,Port Hacking,151.22667,-34.11923,2011-08-29 10:03:00,3.56814,PZ
NRS,PHB20120628,Port Hacking,151.22667,-34.11923,2012-06-28 10:00:00,3.88994,Z
NRS,PHB20151013,Port Hacking,151.22667,-34.11923,2015-10-14 09:42:00,3.85458,FPZ
NRS,PHB20170205,Port Hacking,151.22667,-34.11923,2017-02-06 10:49:00,8.86908,FPZ
NRS,PHB20190729,Port Hacking,151.22667,-34.11923,2019-07-29 10:03:00,16.90505,FPZ
NRS,PHB20191028,Port Hacking,151.22667,-34.11923,2019-10-29 09:30:00,6.02588,FPZ
NRS,PHB20200224,Port Hacking,151.22667,-34.11923,2020-02-25 08:52:00,2.93868,PZ
NRS,PHB20200922,Port Hacking,151.22667,-34.11923,2020-09-23 09:19:00,9.45423,PZ
NRS,PHB20210310,Port Hacking,151.22667,-34.11923,2021-03-11 09:26:00,,PZ
NRS,PHB20100413,Port Hacking,151.22667,-34.11923,2010-04-14 09:18:00,51.4322,Z
NRS,PHB20100908,Port Hacking,151.22667,-34.11923,2010-09-09 09:30:00,67.34917,PZ
NRS,PHB20150518,Port Hacking,151.22667,-34.11923,2015-05-19 09:43:00,4.80939,PZ
NRS,PHB20120517,Port Hacking,151.22667,-34.11923,2012-05-18 09:33:00,5.6581,PZ
NRS,PHB20160407,Port Hacking,151.22667,-34.11923,2016-04-08 09:13:00,6.23452,FPZ
NRS,PHB20131027,Port Hacking,151.22667,-34.11923,2013-10-28 10:17:00,8.93981,PZ
NRS,PHB20210210,Port Hacking,151.22667,-34.11923,2021-02-11 09:09:00,,PZ
NRS,PHB20200831,Port Hacking,151.22667,-34.11923,2020-09-01 09:44:00,7.61015,PZ
NRS,PHB20180905,Port Hacking,151.22667,-34.11923,2018-09-05 10:50:00,50.6825,FPZ
NRS,ROT20100617,Rottnest Island,115.41667,-32,2010-06-17 10:05:00,15.62266,PZ
NRS,ROT20150724,Rottnest Island,115.41667,-32,2015-07-24 09:20:00,5.10801,PZ
NRS,ROT20160527,Rottnest Island,115.41667,-32,2016-05-27 09:30:00,25.02927,FPZ
NRS,ROT20190507,Rottnest Island,115.41667,-32,2019-05-07 09:40:00,25.84655,FPZ
NRS,ROT20110324,Rottnest Island,115.41667,-32,2011-03-24 09:35:00,4.62864,PZ
NRS,ROT20111221,Rottnest Island,115.41667,-32,2011-12-21 15:45:00,14.66393,PZ
NRS,ROT20120824,Rottnest Island,115.41667,-32,2012-08-24 11:06:00,8.55003,PZ
NRS,ROT20121219,Rottnest Island,115.41667,-32,2012-12-19 11:48:00,12.04705,PZ
NRS,ROT20190819,Rottnest Island,115.41667,-32,2019-08-19 08:31:00,13.23044,FPZ
NRS,ROT20200825,Rottnest Island,115.41667,-32,2020-08-25 10:40:00,20.68746,PZ
NRS,ROT20201106,Rottnest Island,115.41667,-32,2020-11-06 10:06:00,26.88485,PZ
NRS,ROT20141014,Rottnest Island,115.41667,-32,2014-10-14 11:52:00,6.60898,PZ
NRS,ROT20200128,Rottnest Island,115.41667,-32,2020-01-28 09:39:00,9.95669,PZ
NRS,ROT20190125,Rottnest Island,115.41667,-32,2019-01-25 09:35:00,9.48519,FPZ
NRS,ROT20181211,Rottnest Island,115.41667,-32,2018-12-11 09:24:00,15.15115,FPZ
NRS,YON20100119,Yongala,147.61842,-19.30847,2010-01-19 10:45:00,43.76873,PZ
NRS,YON20110908,Yongala,147.61842,-19.30847,2011-09-08 11:00:00,25.53836,PZ
NRS,YON20111027,Yongala,147.61842,-19.30847,2011-10-27 13:44:00,12.66924,PZ
NRS,YON20120615,Yongala,147.61842,-19.30847,2012-06-15 10:41:00,25.84232,PZ
NRS,YON20190313,Yongala,147.61842,-19.30847,2019-03-13 10:10:00,9.60463,PZ
NRS,YON20190917,Yongala,147.61842,-19.30847,2019-09-17 10:10:00,8.16889,PZ
NRS,YON20191009,Yongala,147.61842,-19.30847,2019-10-09 10:00:00,10.29068,PZ
NRS,YON20140910,Yongala,147.61842,-19.30847,2014-09-10 10:35:00,6.51498,PZ
NRS,YON20161108,Yongala,147.61842,-19.30847,2016-11-08 10:50:00,22.71404,PZ
NRS,YON20190808,Yongala,147.61842,-19.30847,2019-08-08 10:04:00,16.7091,PZ
NRS,YON20090909,Yongala,147.61842,-19.30847,2009-09-09 10:40:00,17.25995,PZ
NRS,YON20091123,Yongala,147.61842,-19.30847,2009-11-23 11:45:00,24.45499,PZ
NRS,YON20091215,Yongala,147.61842,-19.30847,2009-12-15 11:25:00,20.24188,PZ
NRS,YON20140501,Yongala,147.61842,-19.30847,2014-05-01 11:25:00,18.40245,PZ
NRS,YON20140527,Yongala,147.61842,-19.30847,2014-05-27 12:12:00,17.02873,PZ
NRS,YON20170705,Yongala,147.61842,-19.30847,2017-07-05 10:21:00,22.60414,PZ
NRS,YON20201209,Yongala,147.61842,-19.30847,2020-12-10 08:00:00,17.34563,PZ
NWS,NWS_1.2,North West Shelf,120.6191,-18.1717,2015-01-18 00:11:01,,P
NWS,NWS_7.2,North West Shelf,120.6191,-18.1717,2015-01-22 07:03:01,,P
IIOE,IIOE20190530,International Indian Ocean Expedition,110,-20,2019-05-30 16:40:00,,PZ
IIOE,IIOE20190606,International Indian Ocean Expedition,111.163,-13.781,2019-06-06 23:50:00,,PZ
NRS Ichthyoplankton,NSF20190416,North Stradbroke Ichthyo 30m,153.5802,-27.3889,2019-04-16 10:10:00,,F
NRS Ichthyoplankton,PHA20160201,Port Hacking A,151.21667,-34.08333,2016-02-02 10:52:00,,F
NRS Ichthyoplankton,PHA20160502,Port Hacking A,151.21667,-34.08333,2016-05-03 09:14:00,,F
NRS Ichthyoplankton,PHA20161204,Port Hacking A,151.21667,-34.08333,2016-12-05 09:45:00,,F
NRS Ichthyoplankton,PHA20170821,Port Hacking A,151.21667,-34.08333,2017-08-22 09:50:00,,F
NRS Ichthyoplankton,PHA20180626,Port Hacking A,151.21667,-34.08333,2018-06-27 09:41:00,,F
NRS Ichthyoplankton,PHA20180724,Port Hacking A,151.21667,-34.08333,2018-07-25 09:33:00,,F
NRS Ichthyoplankton,PHA20190522,Port Hacking A,151.21667,-34.08333,2019-05-23 08:50:00,,F
NRS Ichthyoplankton,PHA20190827,Port Hacking A,151.21667,-34.08333,2019-08-28 09:59:00,,F
NRS Ichthyoplankton,ROF20190621,Rottnest Island Ichthyo 34m,115.48333,-31.96666,2019-06-21 09:15:00,,F
NRS Ichthyoplankton,ROF20191104,Rottnest Island Ichthyo 34m,115.48333,-31.96666,2019-11-04 09:25:00,,F
NRS,DAR20120417,Darwin,130.76805,-12.4,2012-04-17 09:42:00,27.03073,PZ
NRS,DAR20140403,Darwin,130.76805,-12.4,2014-04-04 08:03:00,69.4428,Z
NRS,DAR20140906_0930,Darwin,130.76805,-12.4,2014-09-06 19:00:00,32.25737,Z
NRS,DAR20170715_0630,Darwin,130.76805,-12.4,2017-07-15 16:00:00,137.47436,PZ
NRS,DAR20180209_0630,Darwin,130.76805,-12.4,2018-02-09 16:00:00,33.61363,PZ
NRS,DAR20110627,Darwin,130.76805,-12.4,2011-06-27 13:48:00,5.56585,PZ
NRS,DAR20160530,Darwin,130.76805,-12.4,2016-05-31 07:50:00,29.30428,PZ
NRS,DAR20180208_2130,Darwin,130.76805,-12.4,2018-02-09 07:00:00,56.75541,PZ
NRS,DAR20200921_2130,Darwin,130.76805,-12.4,2020-09-22 07:00:00,457.0784,PZ
NRS,DAR20120729_1630,Darwin,130.76805,-12.4,2012-07-30 02:00:00,57.75986,PZ
NRS,DAR20160202_0030,Darwin,130.76805,-12.4,2016-02-02 10:00:00,9.07654,PZ
NRS,DAR20210303,Darwin,130.76805,-12.4,2021-03-04 08:00:00,,PZ
NRS,ESP20090512,Esperance,121.85,-33.93333,2009-05-12 12:10:00,23.95266,PZ
NRS,ESP20130725,Esperance,121.85,-33.93333,2013-07-25 09:57:00,5.85457,PZ
NRS,KAI20150909,Kangaroo Island,136.44733,-35.83217,2015-09-09 12:50:00,15.80734,FPZ
NRS,KAI20130220,Kangaroo Island,136.44733,-35.83217,2013-02-21 07:20:00,4.10212,Z
NRS,KAI20101120,Kangaroo Island,136.44733,-35.83217,2010-11-21 05:00:00,1.13515,PZ
NRS,KAI20110427,Kangaroo Island,136.44733,-35.83217,2011-04-28 07:35:00,0.00176,PZ
NRS,KAI20190909,Kangaroo Island,136.44733,-35.83217,2019-09-10 07:50:00,1.20234,FPZ
NRS,KAI20150408,Kangaroo Island,136.44733,-35.83217,2015-04-09 07:11:00,1.01138,FPZ
NRS,KAI20180515,Kangaroo Island,136.44733,-35.83217,2018-05-16 08:15:00,4.44161,FPZ
NRS,MAI20190624,Maria Island,148.23333,-42.59667,2019-06-24 10:10:00,24.32986,FPZ
NRS,MAI20190731,Maria Island,148.23333,-42.59667,2019-07-31 10:20:00,8.99167,FPZ
NRS,MAI20200526,Maria Island,148.23333,-42.59667,2020-05-26 10:10:00,8.75592,PZ
NRS,MAI20140807,Maria Island,148.23333,-42.59667,2014-08-07 12:00:00,0.18565,PZ
NRS,MAI20200106,Maria Island,148.23333,-42.59667,2020-01-07 09:45:00,64.62503,PZ
NRS,MAI20180627,Maria Island,148.23333,-42.59667,2018-06-28 09:00:00,7.0632,PZ
NRS,MAI20160720,Maria Island,148.23333,-42.59667,2016-07-21 09:30:00,0.32534,FPZ
NRS,MAI20130528,Maria Island,148.23333,-42.59667,2013-05-28 10:56:00,,P
NRS,MAI20160428,Maria Island,148.23333,-42.59667,2016-04-28 10:47:00,13.58417,FPZ
NRS,MAI20150723,Maria Island,148.23333,-42.59667,2015-07-23 10:45:00,2.01334,FPZ
NRS,MAI20130807,Maria Island,148.23333,-42.59667,2013-08-07 11:30:00,2.81431,PZ
NRS,MAI20110118,Maria Island,148.23333,-42.59667,2011-01-19 10:30:00,10.45424,PZ
NRS,MAI20110223,Maria Island,148.23333,-42.59667,2011-02-23 11:15:00,8.83637,PZ
NRS,MAI20090716,Maria Island,148.23333,-42.59667,2009-07-16 11:36:00,2.15273,PZ
NRS,MAI20170223,Maria Island,148.23333,-42.59667,2017-02-24 08:50:00,17.28552,FPZ
NRS,NIN20101108,Ningaloo,113.779,-21.99,2010-11-08 15:00:00,33.15651,PZ
NRS,NIN20110501,Ningaloo,113.779,-21.99,2011-05-01 08:24:00,15.26274,PZ
NRS,NSI20091215,North Stradbroke,153.562,-27.345,2009-12-16 09:00:00,25.58365,PZ
NRS,NSI20100520,North Stradbroke,153.562,-27.345,2010-05-21 08:21:00,15.907,PZ
NRS,NSI20101215,North Stradbroke,153.562,-27.345,2010-12-16 08:30:00,12.00419,PZ
NRS,NSI20130806,North Stradbroke,153.562,-27.345,2013-08-06 10:15:00,13.50873,PZ
NRS,NSI20150512,North Stradbroke,153.562,-27.345,2015-05-12 10:15:00,9.68951,FPZ
NRS,NSI20151027,North Stradbroke,153.562,-27.345,2015-10-27 10:50:00,4.89297,FPZ
NRS,NSI20170217,North Stradbroke,153.562,-27.345,2017-02-17 10:30:00,18.26668,FPZ
NRS,NSI20200625,North Stradbroke,153.562,-27.345,2020-06-25 10:35:00,14.17099,PZ
NRS,NSI20210328,North Stradbroke,153.562,-27.345,2021-03-29 09:00:00,,PZ
NRS,NSI20140623,North Stradbroke,153.562,-27.345,2014-06-23 10:20:00,10.12672,PZ
NRS,NSI20140725,North Stradbroke,153.562,-27.345,2014-07-25 10:35:00,12.31924,PZ
NRS,NSI20131016,North Stradbroke,153.562,-27.345,2013-10-16 10:40:00,17.93877,PZ
NRS,NSI20120912,North Stradbroke,153.562,-27.345,2012-09-12 10:20:00,19.01896,PZ
NRS,NSI20150323,North Stradbroke,153.562,-27.345,2015-03-23 11:40:00,16.22205,FPZ
NRS,NSI20171116,North Stradbroke,153.562,-27.345,2017-11-16 10:30:00,7.92135,FPZ
NRS,NSI20141107,North Stradbroke,153.562,-27.345,2014-11-07 10:35:00,11.34836,FPZ
NRS,NSI20141020,North Stradbroke,153.562,-27.345,2014-10-20 10:45:00,6.68685,FPZ
NRS,PH420021218,Port Hacking 4,151.21815,-34.11758,2002-12-18 00:00:00,,Z
NRS,PH420040421,Port Hacking 4,151.21815,-34.11758,2004-04-21 00:00:00,,Z
NRS,PH420070516,Port Hacking 4,151.21815,-34.11758,2007-05-16 00:00:00,,Z
NRS,PH420070830,Port Hacking 4,151.21815,-34.11758,2007-08-30 00:00:00,,Z
NRS,PHB20100119,Port Hacking,151.22667,-34.11923,2010-01-20 09:20:00,63.7881,PZ
NRS,PHB20110329,Port Hacking,151.22667,-34.11923,2011-03-30 09:33:00,3.41961,PZ
NRS,PHB20110914,Port Hacking,151.22667,-34.11923,2011-09-15 09:43:00,1.45696,PZ
NRS,PHB20111018,Port Hacking,151.22667,-34.11923,2011-10-19 09:31:00,8.30681,PZ
NRS,PHB20120311,Port Hacking,151.22667,-34.11923,2012-03-12 09:00:00,4.44161,PZ
NRS,PHB20120717,Port Hacking,151.22667,-34.11923,2012-07-17 10:00:00,4.24358,PZ
NRS,PHB20120917,Port Hacking,151.22667,-34.11923,2012-09-18 09:38:00,54.31784,PZ
NRS,PHB20121120,Port Hacking,151.22667,-34.11923,2012-11-21 09:30:00,31.17617,PZ
NRS,PHB20150723,Port Hacking,151.22667,-34.11923,2015-07-23 10:07:00,3.64096,FPZ
NRS,PHB20161030,Port Hacking,151.22667,-34.11923,2016-10-31 09:35:00,8.91152,FPZ
NRS,PHB20190227,Port Hacking,151.22667,-34.11923,2019-02-28 10:35:00,5.66579,FPZ
NRS,PHB20140427,Port Hacking,151.22667,-34.11923,2014-04-28 09:38:00,5.86675,PZ
NRS,PHB20131020,Port Hacking,151.22667,-34.11923,2013-10-21 09:36:00,4.60782,PZ
NRS,PHB20130915,Port Hacking,151.22667,-34.11923,2013-09-16 08:15:00,4.36538,PZ
NRS,ROT20151022,Rottnest Island,115.41667,-32,2015-10-22 09:36:00,5.96458,PZ
NRS,ROT20180511,Rottnest Island,115.41667,-32,2018-05-11 09:21:00,7.94934,FPZ
NRS,ROT20180620,Rottnest Island,115.41667,-32,2018-06-20 09:56:00,15.90557,FPZ
NRS,ROT20191218,Rottnest Island,115.41667,-32,2019-12-18 09:15:00,17.38296,PZ
NRS,ROT20200304,Rottnest Island,115.41667,-32,2020-03-04 09:25:00,13.99596,PZ
NRS,ROT20140319,Rottnest Island,115.41667,-32,2014-03-19 12:30:00,11.42623,PZ
NRS,ROT20121126,Rottnest Island,115.41667,-32,2012-11-26 11:02:00,11.11189,PZ
NRS,ROT20120221,Rottnest Island,115.41667,-32,2012-02-21 09:40:00,12.11778,PZ
NRS,ROT20180221,Rottnest Island,115.41667,-32,2018-02-21 10:05:00,19.60691,FPZ
NRS,ROT20091222,Rottnest Island,115.41667,-32,2009-12-22 10:00:00,9.13155,PZ
NRS,ROT20130517,Rottnest Island,115.41667,-32,2013-05-17 10:00:00,14.39674,PZ
NRS,ROT20200520,Rottnest Island,115.41667,-32,2020-05-20 09:22:00,18.64523,PZ
NRS,ROT20170802,Rottnest Island,115.41667,-32,2017-08-02 09:33:00,22.00375,FPZ
NRS,ROT20180328,Rottnest Island,115.41667,-32,2018-03-28 09:23:00,11.54684,FPZ
NRS,ROT20131001,Rottnest Island,115.41667,-32,2013-10-01 11:55:00,96.76937,PZ
NRS,ROT20141119,Rottnest Island,115.41667,-32,2014-11-19 10:16:00,9.80738,PZ
NRS,YON20120918,Yongala,147.61842,-19.30847,2012-09-18 11:00:00,3.06027,PZ
NRS,YON20121129,Yongala,147.61842,-19.30847,2012-11-29 10:40:00,15.39658,PZ
NRS,YON20130131,Yongala,147.61842,-19.30847,2013-01-31 10:15:00,80.53284,PZ
NRS,YON20161207,Yongala,147.61842,-19.30847,2016-12-07 10:15:00,18.51126,PZ
NRS,YON20170906,Yongala,147.61842,-19.30847,2017-09-06 10:00:00,16.56411,PZ
NRS,YON20180130,Yongala,147.61842,-19.30847,2018-01-30 10:05:00,18.53846,PZ
NRS,YON20190507,Yongala,147.61842,-19.30847,2019-05-07 11:30:00,36.64169,PZ
NRS,YON20180621,Yongala,147.61842,-19.30847,2018-06-21 11:30:00,21.86859,PZ
NRS,YON20180602,Yongala,147.61842,-19.30847,2018-06-03 09:10:00,18.16252,PZ
NRS,YON20100521,Yongala,147.61842,-19.30847,2010-05-21 12:56:00,31.58203,PZ
NRS,YON20100909,Yongala,147.61842,-19.30847,2010-09-09 11:00:00,9.42564,PZ
NRS,YON20101208,Yongala,147.61842,-19.30847,2010-12-08 10:45:00,9.08561,PZ
NRS,YON20210127,Yongala,147.61842,-19.30847,2021-01-27 10:46:00,,P
NRS,YON20140820,Yongala,147.61842,-19.30847,2014-08-20 11:15:00,7.43986,PZ
NRS,YON20141209,Yongala,147.61842,-19.30847,2014-12-09 10:04:00,6.92302,PZ
NWS,NWS_4.3,North West Shelf,120.6191,-18.1717,2015-01-21 00:15:02,,P
NWS,NWS_12.2,North West Shelf,120.6191,-18.1717,2015-01-23 07:01:01,,P
NWS,NWS_14.2,North West Shelf,120.6191,-18.1717,2015-01-23 22:02:01,,P
NWS,NWS_15.1,North West Shelf,120.6191,-18.1717,2015-01-24 01:34:00,,P
NWS,NWS_17.1,North West Shelf,120.6191,-18.1717,2015-01-24 07:08:01,,P
IIOE,IIOE20190601,International Indian Ocean Expedition,110,-17,2019-06-01 16:26:00,,PZ
IIOE,IIOE20190528,International Indian Ocean Expedition,110,-22.998,2019-05-28 16:00:00,,PZ
SOTS,SOTS20120714,Southern Ocean Time Series,142.25826,-46.93473,2012-07-14 16:48:00,,Z
NRS Ichthyoplankton,NSF20160120,North Stradbroke Ichthyo 30m,153.5802,-27.3889,2016-01-20 10:30:00,,F
NRS Ichthyoplankton,NSF20160517,North Stradbroke Ichthyo 30m,153.5802,-27.3889,2016-05-17 10:30:00,,F
NRS Ichthyoplankton,NSF20181115,North Stradbroke Ichthyo 30m,153.5802,-27.3889,2018-11-15 10:40:00,,F
NRS Ichthyoplankton,NSF20200122,North Stradbroke Ichthyo 30m,153.5802,-27.3889,2020-01-22 10:35:00,,F
NRS Ichthyoplankton,PHA20140911,Port Hacking A,151.21667,-34.08333,2014-09-11 10:13:00,,F
NRS Ichthyoplankton,PHA20160719,Port Hacking A,151.21667,-34.08333,2016-07-19 10:19:00,,F
NRS Ichthyoplankton,PHA20180123,Port Hacking A,151.21667,-34.08333,2018-01-24 09:41:00,,F
NRS Ichthyoplankton,PHA20180927,Port Hacking A,151.21667,-34.08333,2018-09-27 10:43:00,,F
NRS Ichthyoplankton,PHA20181120,Port Hacking A,151.21667,-34.08333,2018-11-21 09:24:00,,F
NRS Ichthyoplankton,PHA20181218,Port Hacking A,151.21667,-34.08333,2018-12-19 09:40:00,,F
NRS Ichthyoplankton,PHA20190408,Port Hacking A,151.21667,-34.08333,2019-04-09 08:50:00,,F
NRS Ichthyoplankton,PHA20190923,Port Hacking A,151.21667,-34.08333,2019-09-24 09:36:00,,F
