LATITUDE,LONGITUDE,SAMPLE_TIME_UTC
-16.17667,124.1263,2011-01-26T17:07:00Z
-16.08667,124.16,2011-10-16T10:16:00Z
-16.18,124.12633,2011-01-26T14:00:00Z
-35.69561,139.162545,2012-11-01T00:00:00Z
-35.79604667,139.398055,2012-09-01T00:00:00Z
-36.16101333,139.647165,2012-08-01T00:00:00Z
-36.07054833,139.5986717,2012-08-01T00:00:00Z
-3.099955,152.64814,2006-11-05T12:29:54Z
-12.5372,130.96654,2003-02-25T00:00:00Z
-12.47041,130.79913,2004-07-14T00:00:00Z
-12.46833,130.79666,2004-02-15T00:00:00Z
-12.46856,130.79708,2004-10-20T00:00:00Z
-12.50384,130.90429,2004-02-17T00:00:00Z
-12.50033,130.90467,2003-06-26T00:00:00Z
-12.53708,130.9675,2003-12-03T00:00:00Z
-12.36668,130.71546,2003-09-19T00:00:00Z
-12.71676,130.94558,2003-06-25T00:00:00Z
-27.07782,153.2363,2011-01-28T10:42:56Z
-27.33017,153.18065,2011-05-27T09:55:02Z
-27.15647,153.22123,2011-12-19T12:34:03Z
-27.3038,153.19557,2011-05-26T13:50:56Z
-12.65,141.617,1986-10-03T00:00:00Z
-12.85,141.567,1988-04-14T00:00:00Z
-12.65,141.55,1988-04-14T00:00:00Z
-12.65,141.667,1989-03-07T00:00:00Z
-12.733,141.65,1988-10-07T00:00:00Z
-12.8,141.7,1988-10-07T00:00:00Z
-12.717,141.717,1988-10-09T00:00:00Z
-12.717,141.717,1988-03-18T00:00:00Z
-12.8,141.7,1990-10-16T00:00:00Z
-12.833,141.65,1991-01-17T00:00:00Z
-12.55,141.55,1991-02-15T00:00:00Z
-12.833,141.65,1989-10-31T00:00:00Z
-12.717,141.717,1989-12-01T00:00:00Z
-12.633,141.717,1990-01-26T00:00:00Z
-12.733,141.65,1992-02-05T00:00:00Z
-12.55,141.55,1992-03-04T00:00:00Z
-12.75,141.467,1986-04-10T00:00:00Z
-12.65,141.55,1988-03-19T00:00:00Z
-12.633,141.717,1988-01-21T00:00:00Z
-12.55,141.45,1992-03-04T00:00:00Z
-12.85,141.567,1989-01-12T00:00:00Z
-12.717,141.717,1989-02-07T00:00:00Z
-12.717,141.717,1988-10-07T00:00:00Z
-12.8,141.7,1988-11-10T00:00:00Z
-12.717,141.717,1988-11-12T00:00:00Z
-12.65,141.667,1988-03-18T00:00:00Z
-12.65,141.55,1989-08-30T00:00:00Z
-12.717,141.717,1989-09-02T00:00:00Z
-12.85,141.567,1990-10-16T00:00:00Z
-12.717,141.55,1989-10-02T00:00:00Z
-12.65,141.55,1990-03-29T00:00:00Z
-12.633,141.15,1992-02-06T00:00:00Z
-12.65,141.55,1992-03-05T00:00:00Z
-12.55,141.45,1991-09-11T00:00:00Z
-12.733,141.533,1987-03-02T00:00:00Z
-12.733,141.55,1987-07-29T00:00:00Z
-12.75,141.567,1988-06-15T00:00:00Z
-12.833,141.65,1988-07-13T00:00:00Z
-12.75,141.567,1990-09-19T00:00:00Z
-12.717,141.717,1990-02-23T00:00:00Z
-12.75,141.567,1990-08-19T00:00:00Z
-12.717,141.717,1990-08-23T00:00:00Z
-12.633,141.15,1992-03-05T00:00:00Z
-12.717,141.717,1991-09-06T00:00:00Z
-12.35,141.35,1987-07-25T00:00:00Z
-12.317,140.917,1987-07-25T00:00:00Z
-12.65,141.667,1988-05-17T00:00:00Z
-12.733,141.65,1989-02-07T00:00:00Z
-12.55,141.55,1989-02-10T00:00:00Z
-12.55,141.45,1989-04-06T00:00:00Z
-12.65,141.55,1988-09-13T00:00:00Z
-12.65,141.533,1988-03-20T00:00:00Z
-12.633,141.717,1990-09-19T00:00:00Z
-12.717,141.717,1991-01-17T00:00:00Z
-12.65,141.667,1989-11-30T00:00:00Z
-12.833,141.65,1990-08-22T00:00:00Z
-12.55,141.55,1991-03-16T00:00:00Z
-12.55,141.433,1987-09-21T00:00:00Z
-12.65,141.55,1988-07-13T00:00:00Z
-12.65,141.667,1989-03-10T00:00:00Z
-12.733,141.65,1989-10-02T00:00:00Z
-12.75,141.567,1989-11-30T00:00:00Z
-12.55,141.55,1989-11-30T00:00:00Z
-12.8,141.7,1990-02-27T00:00:00Z
-12.633,141.717,1991-04-13T00:00:00Z
-12.85,141.567,1991-10-08T00:00:00Z
-12.85,141.533,1986-04-11T00:00:00Z
-12.85,141.567,1988-08-12T00:00:00Z
-12.55,141.55,1989-03-09T00:00:00Z
-12.717,141.717,1990-03-30T00:00:00Z
-12.55,141.55,1991-10-08T00:00:00Z
-12.8,141.717,1987-01-31T00:00:00Z
-12.8,141.717,1986-12-04T00:00:00Z
-12.5,141.267,1989-02-10T00:00:00Z
-12.717,141.717,1989-10-30T00:00:00Z
-12.8,141.7,1988-12-08T00:00:00Z
-27.353333,153.166667,2009-01-14T00:00:00Z
-27.38712,153.158839,2011-01-19T00:00:00Z
-27.38712,153.158839,2009-01-14T00:00:00Z
-38.397913,142.510119,2010-01-18T00:00:00Z
-38.397425,142.553217,2010-01-18T00:00:00Z
-38.397913,142.510119,2008-03-06T00:00:00Z
-33.4734,153.2318,2009-10-17T22:01:31Z
-34.0655,151.8981,2009-10-24T17:40:30Z
-31.7521,152.9288,2010-10-01T18:43:06Z
-33.123,152.4137,2008-10-18T14:41:17Z
-32.2998,155.3534,2008-10-12T17:13:07Z
-32.7142,152.3506,2008-10-18T22:47:51Z
-32.5928,153.6467,2010-10-24T04:54:00Z
-33.1482,152.536,2009-10-21T17:59:35Z
-42.667,148.12,1991-02-28T00:00:00Z
-42.667,148.12,1991-01-21T00:00:00Z
-32.57,152.92,1940-04-20T00:00:00Z
-34.1,151.23,1939-10-24T00:00:00Z
-30.98,153.37,1941-01-08T00:00:00Z
-36.28,150.42,1939-11-01T00:00:00Z
-41.27,148.42,1939-06-12T00:00:00Z
-42.63,148.67,1938-06-02T00:00:00Z
-42.63,148.22,1939-06-11T00:00:00Z
-30.3,153.53,1940-04-22T00:00:00Z
-39.95,148.62,1941-01-20T00:00:00Z
-32.83,152.73,1938-09-27T00:00:00Z
-37.15,150.05,1938-11-29T00:00:00Z
-27.03,153.75,1938-09-21T00:00:00Z
-34.2,151.57,1939-10-25T00:00:00Z
-37.08,150.05,1940-05-03T00:00:00Z
-34.05,151.28,1941-01-11T00:00:00Z
-30.92,153.13,1939-05-16T00:00:00Z
-36.25,150.27,1939-09-03T00:00:00Z
-42.65,148.2,1938-06-01T00:00:00Z
-28.78,153.93,1939-07-16T00:00:00Z
-42.52,148.2,1939-10-13T00:00:00Z
-39.95,148.57,1940-08-25T00:00:00Z
-29,110,1962-01-01T00:00:00Z
-31.43,153.1,1952-05-06T00:00:00Z
-29.133,153.633,1953-11-29T00:00:00Z
-33.05,152,1954-01-10T00:00:00Z
-34.067,151.25,1953-09-08T00:00:00Z
-35.27,150.3833333,1953-11-11T00:00:00Z
-34.067,151.25,1953-06-01T00:00:00Z
-34.067,151.25,1952-04-24T00:00:00Z
-31.43,153.1,1953-10-22T00:00:00Z
-34.067,151.25,1953-06-30T00:00:00Z
-42.32,148.3,1948-12-16T00:00:00Z
-42.32,148.3,1950-03-09T00:00:00Z
-42.32,148.3,1951-07-06T00:00:00Z
-42.32,148.3,1954-03-18T00:00:00Z
-42.76,148.26,1953-10-01T00:00:00Z
-42.32,148.3,1953-12-11T00:00:00Z
-38.5,144.5,1952-05-24T00:00:00Z
-34.067,151.25,1952-05-29T00:00:00Z
-30.283,153.267,1954-06-19T00:00:00Z
-33.517,151.883,1954-01-10T00:00:00Z
-38.5,148.5,1949-04-05T00:00:00Z
-38.5,148.5,1950-05-01T00:00:00Z
-38.5,144.5,1954-05-14T00:00:00Z
-42.32,148.3,1953-08-14T00:00:00Z
-12.65,141.55,1989-03-08T00:00:00Z
-39.97,148.95,1938-10-16T00:00:00Z
-12.667,141.833,1991-11-07T00:00:00Z
-30.22,153.55,1940-01-14T00:00:00Z
-12.233,141.55,1986-09-04T00:00:00Z
-12.633,141.717,1991-10-05T00:00:00Z
-12.633,141.717,1988-09-10T00:00:00Z
-12.85,141.567,1991-10-06T00:00:00Z
-35.5472,151.3116,2010-09-23T16:47:21Z
-33.098,152.4508,2009-10-21T19:17:29Z
-33.1482,152.536,2009-10-21T18:04:35Z
-33.3062,154.3538,2009-10-20T14:38:44Z
-32.1332,155.4979,2008-10-12T10:19:39Z
-14.08167,121.85167,2009-11-26T02:00:26Z
-13.94833,121.98167,2009-11-27T08:00:27Z
-14.225,121.66333,2009-12-01T20:00:01Z
-12.55,141.55,1991-03-17T00:00:00Z
-12.733,141.65,1991-03-15T00:00:00Z
-32.9658,152.2009,2009-10-21T22:41:20Z
-32.9995,152.2539,2008-10-18T17:03:21Z
-16,141,1975-08-01T00:00:00Z
-12,138,1975-10-01T00:00:00Z
-12,140,1975-10-01T00:00:00Z
-12.25,141.5,1975-10-01T00:00:00Z
-13,140,1975-10-01T00:00:00Z
-15,136,1975-10-01T00:00:00Z
-16,137.5,1975-10-01T00:00:00Z
-12,139,1975-11-01T00:00:00Z
-12,140,1975-11-01T00:00:00Z
-12,141,1975-11-01T00:00:00Z
-14,141,1975-11-01T00:00:00Z
-15,136,1975-11-01T00:00:00Z
-14,138,1976-05-01T00:00:00Z
-15,138,1976-06-01T00:00:00Z
-15,136,1976-06-01T00:00:00Z
-17.5,140.5,1976-06-01T00:00:00Z
-12,139,1976-09-01T00:00:00Z
-14,139,1976-09-01T00:00:00Z
-14,141,1976-09-01T00:00:00Z
-16,137.5,1976-09-01T00:00:00Z
-12,138,1976-11-01T00:00:00Z
-14,141,1977-01-01T00:00:00Z
-16,140,1977-01-01T00:00:00Z
-13.5,136.4,1977-03-01T00:00:00Z
-14,138,1977-03-01T00:00:00Z
-14,141,1977-03-01T00:00:00Z
-16,139,1977-03-01T00:00:00Z
-44.3028,147.1266,1993-04-01T00:00:00Z
-44.3028,147.1266,1993-08-01T00:00:00Z
-12.75,141.75,1987-11-25T04:19:00Z
-12.65,141.65,1987-12-18T17:55:00Z
-12.75,141.75,1988-01-18T23:06:00Z
-12.55,141.45,1988-01-19T21:46:00Z
-12.65,141.15,1988-01-20T02:14:00Z
-12.65,141.65,1986-04-08T19:19:00Z
-12.65,141.15,1986-04-09T21:50:00Z
-12.75,141.75,1986-04-11T04:42:00Z
-12.55,141.25,1988-02-20T22:14:00Z
-12.55,141.25,1986-07-07T21:20:00Z
-12.75,141.75,1986-07-09T04:37:00Z
-12.55,141.45,1986-09-04T18:49:00Z
-12.75,141.75,1986-09-06T04:41:00Z
-12.55,141.45,1986-06-07T19:25:00Z
-12.55,141.45,1987-01-29T19:40:00Z
-12.75,141.75,1986-11-04T04:28:00Z
-12.75,141.75,1987-03-03T04:50:00Z
-12.65,141.15,1987-03-30T23:32:00Z
-12.55,141.45,1987-08-24T04:23:00Z
-12.65,141.65,1987-09-20T18:04:00Z
-12.55,141.25,1987-06-28T20:20:00Z
-12.75,141.75,1987-10-24T04:08:00Z
-12.65,141.65,1987-06-27T18:39:00Z
-11.65012,130.20693,2006-02-25T09:00:00Z
-21.2,151.2,1988-01-01T00:00:00Z
-21.9,151.5,1988-01-01T00:00:00Z
-19.3,147.7,1988-01-01T00:00:00Z
-16.7,145.8,1988-01-01T00:00:00Z
-17.7,146.5,1988-01-01T00:00:00Z
-19.6,149.8,1988-01-01T00:00:00Z
-14.1,144.4,1988-01-01T00:00:00Z
-18.6,147.4,1988-01-01T00:00:00Z
-18.9,147.8,1988-01-01T00:00:00Z
-18,146.4,1988-01-01T00:00:00Z
-20.6,150.5,1988-01-01T00:00:00Z
-19.2,147.5,1988-01-01T00:00:00Z
-20.8,150.7,1988-01-01T00:00:00Z
-16.8,145.9,1988-01-01T00:00:00Z
-15.4,145.6,1988-01-01T00:00:00Z
-18.1,146.5,1988-01-01T00:00:00Z
-21.9,152,1988-01-01T00:00:00Z
-21.1,151.6,1988-01-01T00:00:00Z
-19.6,149.3,1988-01-01T00:00:00Z
-18.8,147.6,1988-01-01T00:00:00Z
-14.3,144.7,1988-01-01T00:00:00Z
-18.2,147.3,1988-01-01T00:00:00Z
-19.3,147.2,1988-01-01T00:00:00Z
-14.6,145.1,1988-01-01T00:00:00Z
-18,146.6,1988-01-01T00:00:00Z
-18.3,147.3,1988-01-01T00:00:00Z
-17,146.1,1988-01-01T00:00:00Z
-15.4,145.3,1988-01-01T00:00:00Z
-16.9,146,1988-01-01T00:00:00Z
-14.3,144.8,1988-01-01T00:00:00Z
-21.3,151.5,1988-01-01T00:00:00Z
-21.3,151.3,1988-01-01T00:00:00Z
-18.8,147.8,1988-01-01T00:00:00Z
-42.27056,148.6364,1971-11-01T00:00:00Z
-42.84917,148.2183,1972-08-01T00:00:00Z
-42.28306,148.66,1973-05-01T00:00:00Z
-42.26694,148.7644,1972-10-01T00:00:00Z
-42.26028,148.6308,1971-12-01T00:00:00Z
-43.26333,148.1878,1972-11-01T00:00:00Z
-43.72111,148.6256,1971-11-01T00:00:00Z
-42.27111,148.4767,1971-11-01T00:00:00Z
-42.66778,148.6064,1972-11-01T00:00:00Z
-42.27139,148.4778,1972-06-01T00:00:00Z
-42.67278,148.4428,1972-11-01T00:00:00Z
-43.25389,148.0067,1971-11-01T00:00:00Z
-42.67944,148.5769,1971-12-01T00:00:00Z
-42.2875,148.4825,1973-05-01T00:00:00Z
-43.24639,148.1744,1972-06-01T00:00:00Z
-35.1195,118.3289,1993-01-13T00:00:00Z
-34.5556,118.5456,1993-01-13T00:00:00Z
-34.4108,118.5808,1993-01-14T00:00:00Z
-34.5069,119.151,1993-01-14T00:00:00Z
-34.2405,119.5541,1993-01-16T00:00:00Z
-34.02,121.55,1993-01-13T00:00:00Z
-34.11,121.55,1993-01-13T00:00:00Z
-34.21,121.55,1993-01-13T00:00:00Z
-34.31,121.55,1993-01-13T00:00:00Z
-34.16,122.25,1993-01-13T00:00:00Z
-34.1963,119.3436,1992-07-21T00:00:00Z
-34.0808,122.3004,1992-07-21T00:00:00Z
-34.0402,122.1108,1992-07-21T00:00:00Z
-30.8333,115.3833,1998-03-01T00:00:00Z
-30.8333,115.4333,1998-04-01T00:00:00Z
-30.8333,115.6833,1997-08-01T00:00:00Z
-30.8333,115.3833,1997-10-01T00:00:00Z
-30.8333,115.3333,1998-04-01T00:00:00Z
-30.8333,115.5833,1998-05-01T00:00:00Z
-30.8333,115.5333,1998-07-01T00:00:00Z
-30.8333,115.3833,1998-07-01T00:00:00Z
-30.8333,115.5333,1998-08-01T00:00:00Z
-30.8333,115.4833,1997-12-01T00:00:00Z
-30.8333,115.4333,1998-02-01T00:00:00Z
-30.8333,115.5833,1997-03-01T00:00:00Z
-30.8333,115.3833,1997-03-01T00:00:00Z
-30.8333,115.5333,1998-09-01T00:00:00Z
-30.8333,115.5333,1997-10-01T00:00:00Z
-30.8333,115.5333,1997-11-01T00:00:00Z
-30.8333,115.5333,1998-12-01T00:00:00Z
-40.5,148.618,2005-06-01T00:00:00Z
-40.75,148.941,2006-06-01T00:00:00Z
-41.5,148.434,2006-06-01T00:00:00Z
-40,148.776,2005-06-01T00:00:00Z
-40.75,148.767,2006-06-01T00:00:00Z
-42.75,148.533,2006-06-01T00:00:00Z
-39.333,148.733,2005-06-01T00:00:00Z
-41.5,148.368,2005-06-01T00:00:00Z
-41,148.692,2006-06-01T00:00:00Z
-43.65,145.875,2006-06-01T00:00:00Z
-42,148.642,2006-06-01T00:00:00Z
-21.83,114.51,1997-12-04T08:55:00Z
-21.83,114.51,1998-10-22T08:30:00Z
-21.62,114.16,1998-12-17T08:00:00Z
-21.83,114.51,1997-10-31T09:17:00Z
-16.157,145.976,2000-08-10T00:00:00Z
-20.3758,148.85,2014-06-01T09:25:00Z
-20.3684,148.846,2014-06-01T09:30:00Z
-20.46,149.032,2014-06-01T10:00:00Z
-11.607,136.575,2011-12-06T13:35:00Z
-5.55846,146.28203,2009-02-01T13:46:00Z
-14.09619,121.85194,2009-06-09T00:00:00Z
-31.135,111.7683,2003-10-05T22:11:00Z
-27.15571,153.22111,2011-01-27T09:57:18Z
-27.21151,153.23236,2011-02-25T08:04:11Z
-27.30358,153.19585,2011-01-26T14:37:04Z
-16.15833,124.285,2011-01-29T19:42:00Z
-16.1575,124.12333,2011-01-26T11:45:00Z
-16.10783,124.32117,2011-01-23T13:00:00Z
-27.15333,153.12147,2011-12-19T14:07:11Z
-27.33053,153.18075,2011-01-26T13:45:18Z
-35.549545,138.88273,2012-11-01T00:00:00Z
-36.16101333,139.647165,2012-09-01T00:00:00Z
-35.69561,139.162545,2012-08-01T00:00:00Z
-35.549545,138.88273,2012-07-01T00:00:00Z
-12.63098,130.9436,2004-12-07T00:00:00Z
-12.643,130.90298,2003-09-19T00:00:00Z
-12.5909,130.89883,2003-12-04T00:00:00Z
-12.46708,130.80056,2003-06-25T00:00:00Z
-12.46855,130.79909,2003-06-26T00:00:00Z
-12.53776,130.9682,2004-10-17T00:00:00Z
-12.53701,130.96738,2002-12-11T00:00:00Z
-12.50283,130.90613,2003-02-25T00:00:00Z
-27.25781,153.22215,2011-02-25T13:50:06Z
-27.30378,153.19537,2011-02-25T14:57:48Z
-27.25798,153.22219,2011-01-26T15:41:46Z
-27.12286,153.27607,2011-02-26T13:26:59Z
-27.30006,153.33333,2011-02-27T13:27:04Z
-12.55,141.55,1988-04-14T00:00:00Z
-12.733,141.65,1988-04-15T00:00:00Z
-12.8,141.7,1989-01-12T00:00:00Z
-12.65,141.55,1989-01-13T00:00:00Z
-12.733,141.65,1988-11-08T00:00:00Z
-12.8,141.7,1988-11-08T00:00:00Z
-12.833,141.65,1990-10-16T00:00:00Z
-12.833,141.65,1989-10-02T00:00:00Z
-12.833,141.65,1990-01-27T00:00:00Z
-12.75,141.567,1990-02-24T00:00:00Z
-12.55,141.55,1990-03-29T00:00:00Z
-12.65,141.55,1991-03-16T00:00:00Z
-12.8,141.7,1991-04-16T00:00:00Z
-12.8,141.7,1991-10-05T00:00:00Z
-12.65,141.533,1986-09-03T00:00:00Z
-12.317,141.45,1987-09-21T00:00:00Z
-12.55,141.45,1989-01-12T00:00:00Z
-12.8,141.7,1989-03-07T00:00:00Z
-12.8,141.7,1991-01-17T00:00:00Z
-12.833,141.65,1990-09-16T00:00:00Z
-12.717,141.717,1991-08-13T00:00:00Z
-12.667,141.833,1991-10-05T00:00:00Z
-12.65,141.617,1987-08-23T00:00:00Z
-12.75,141.433,1988-06-16T00:00:00Z
-12.85,141.567,1989-04-06T00:00:00Z
-12.833,141.65,1988-10-08T00:00:00Z
-12.717,141.55,1988-01-20T00:00:00Z
-12.85,141.567,1988-02-20T00:00:00Z
-12.55,141.55,1989-11-28T00:00:00Z
-12.85,141.567,1990-01-29T00:00:00Z
-12.85,141.567,1990-03-29T00:00:00Z
-12.85,141.567,1991-11-08T00:00:00Z
-12.717,141.717,1988-08-11T00:00:00Z
-12.85,141.567,1988-03-19T00:00:00Z
-12.733,141.65,1989-09-02T00:00:00Z
-12.717,141.717,1990-09-19T00:00:00Z
-12.65,141.55,1990-10-17T00:00:00Z
-12.75,141.567,1989-10-31T00:00:00Z
-12.833,141.65,1988-02-20T00:00:00Z
-12.55,141.45,1988-02-20T00:00:00Z
-12.833,141.65,1989-11-28T00:00:00Z
-12.8,141.7,1989-12-01T00:00:00Z
-12.55,141.433,1987-03-01T00:00:00Z
-12.55,141.267,1987-03-01T00:00:00Z
-12.717,141.717,1987-09-23T00:00:00Z
-12.65,141.55,1988-06-16T00:00:00Z
-12.633,141.717,1988-06-17T00:00:00Z
-12.8,141.7,1989-03-10T00:00:00Z
-12.65,141.667,1988-10-09T00:00:00Z
-12.733,141.65,1988-10-11T00:00:00Z
-12.8,141.7,1990-08-18T00:00:00Z
-12.633,141.717,1992-01-04T00:00:00Z
-12.5,141.267,1992-01-05T00:00:00Z
-12.833,141.65,1992-04-01T00:00:00Z
-12.8,141.7,1988-07-11T00:00:00Z
-12.717,141.55,1989-04-07T00:00:00Z
-12.65,141.533,1989-10-02T00:00:00Z
-12.833,141.65,1990-02-24T00:00:00Z
-12.65,141.55,1990-03-30T00:00:00Z
-12.633,141.717,1992-02-05T00:00:00Z
-12.733,141.65,1991-04-16T00:00:00Z
-12.767,141.333,1986-10-05T00:00:00Z
-12.55,141.45,1991-04-14T00:00:00Z
-12.267,141.567,1986-11-02T00:00:00Z
-12.65,141.617,1987-09-20T00:00:00Z
-12.55,141.55,1988-06-16T00:00:00Z
-12.65,141.55,1989-02-10T00:00:00Z
-12.833,141.65,1989-04-06T00:00:00Z
-27.31142,153.21431,2010-01-13T00:00:00Z
-27.38712,153.158839,2009-02-04T00:00:00Z
-34.2568,151.3805,2010-09-20T17:51:12Z
-33.5013,152.1654,2008-10-17T11:07:40Z
-32.3036,153.3501,2009-10-24T13:42:20Z
-35.4881,151.1572,2010-09-23T18:49:59Z
-33.9858,152.3226,2008-10-15T10:29:08Z
-35.4195,151.0043,2010-10-03T14:54:56Z
-33.9665,151.7518,2008-10-15T21:56:23Z
-34.0682,151.9987,2009-10-24T16:31:30Z
-35.3215,150.768,2010-09-23T23:34:49Z
-33.1975,152.6122,2009-10-21T16:44:37Z
-33.0482,152.3656,2009-10-21T20:37:08Z
-32.2721,153.6267,2010-10-26T04:39:00Z
-33.9776,152.2486,2008-10-15T11:53:59Z
-35.5168,150.7154,2010-09-19T13:41:23Z
-34.2706,152.1922,2010-09-20T13:12:08Z
-32.3058,153.5856,2009-10-24T16:39:58Z
-32.8699,152.1011,2008-10-18T19:31:10Z
-34.0674,151.5992,2009-10-25T21:01:46Z
-32.759,152.4162,2008-10-18T21:35:22Z
-34,152.1667,2008-10-15T13:14:27Z
-30.25,153.55,1939-05-05T00:00:00Z
-32.7,152.32,1940-04-20T00:00:00Z
-34.07,151.25,1940-08-11T00:00:00Z
-35.5,135.82,1939-12-10T00:00:00Z
-43.73,147.28,1938-05-28T00:00:00Z
-30.32,153.55,1939-07-16T00:00:00Z
-34.23,151.67,1939-11-23T00:00:00Z
-43.27,148.22,1938-10-21T00:00:00Z
-42.65,148.33,1938-06-01T00:00:00Z
-24.5,153.43,1938-09-20T00:00:00Z
